Time,Symbol,Regime,Action,Equity Allocation,Explanation,Portfolio Value
2026-02-15T20:38:50.848785,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",144564.8
2026-02-15T20:38:59.942467,TCS.NS,High Volatility,AUTO_TRADE,0.27,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 27.0%. Volatility=0.206, Drawdown=-0.087.",145338.3
2026-02-15T20:39:09.143265,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",144109.8
2026-02-15T20:39:14.969390,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:39:20.100667,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",144109.8
2026-02-15T20:39:29.685870,INFY.NS,High Volatility,AUTO_TRADE,0.2,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",141211.3
2026-02-15T20:39:31.378142,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:39:40.235284,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",145132.8
2026-02-15T20:39:49.061057,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:39:49.954993,TCS.NS,High Volatility,AUTO_TRADE,0.25,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 25.0%. Volatility=0.259, Drawdown=-0.132.",151044.0
2026-02-15T20:40:00.652288,INFY.NS,High Volatility,AUTO_TRADE,0.24,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.219, Drawdown=-0.133.",144930.2
2026-02-15T20:40:05.128769,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:40:10.127897,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",143718.2
2026-02-15T20:40:18.824874,TCS.NS,High Volatility,AUTO_TRADE,0.24,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.247, Drawdown=-0.16.",159631.9
2026-02-15T20:40:19.012849,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:40:27.967358,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",144654.3
2026-02-15T20:40:36.707940,RELIANCE.NS,High Volatility,AUTO_TRADE,0.2,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",141755.8
2026-02-15T20:40:38.800291,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:40:46.014092,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",145677.3
2026-02-15T20:40:55.108943,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:40:55.989066,RELIANCE.NS,High Volatility,AUTO_TRADE,0.24,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.219, Drawdown=-0.133.",146586.3
2026-02-15T20:41:05.083215,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",145374.3
2026-02-15T20:41:09.527858,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:41:15.800016,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",145374.3
2026-02-15T20:41:24.896855,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.253, Drawdown=-0.264.",126378.0
2026-02-15T20:41:27.362661,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:41:35.672598,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",126378.0
2026-02-15T20:41:44.983033,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",126378.0
2026-02-15T20:41:45.055925,AXISBANK.NS,High Volatility,AUTO_TRADE,0.21,"AXISBANK.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",102139.2
2026-02-15T20:41:55.761745,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",126378.0
2026-02-15T20:42:00.901182,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:42:06.255858,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",126378.0
2026-02-15T20:42:15.658648,TCS.NS,High Volatility,AUTO_TRADE,0.2,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",123820.5
2026-02-15T20:42:16.992262,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:42:25.950970,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",127230.5
2026-02-15T20:42:29.992301,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:42:36.711517,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",127230.5
2026-02-15T20:42:46.357168,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",127230.5
2026-02-15T20:42:58.276187,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:43:03.810261,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",127230.5
2026-02-15T20:43:13.797120,TCS.NS,High Volatility,AUTO_TRADE,0.2,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",124673.0
2026-02-15T20:43:22.919712,TCS.NS,High Volatility,AUTO_TRADE,0.17,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",128083.0
2026-02-15T20:43:32.514895,RELIANCE.NS,Calm Bear,AUTO_TRADE,0.17,"RELIANCE.NS selected under Calm Bear regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",128083.0
2026-02-15T20:43:42.048384,RELIANCE.NS,Calm Bear,AUTO_TRADE,0.27,"RELIANCE.NS selected under Calm Bear regime. Risk-adjusted allocation = 27.0%. Volatility=0.206, Drawdown=-0.087.",128765.5
2026-02-15T20:43:45.862849,KOTAKBANK.NS,High Volatility,AUTO_TRADE,0.21,"KOTAKBANK.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",102139.2
2026-02-15T20:43:51.423785,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",127673.5
2026-02-15T20:44:00.183499,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.266, Drawdown=-0.203.",142633.0
2026-02-15T20:44:00.207474,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:44:10.183843,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",142633.0
2026-02-15T20:44:15.436360,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:44:20.785274,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",142633.0
2026-02-15T20:44:31.593514,RELIANCE.NS,High Volatility,AUTO_TRADE,0.21,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 21.0%. Volatility=0.323, Drawdown=-0.055.",142007.4
2026-02-15T20:44:37.002262,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:44:42.711151,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",142817.0
2026-02-15T20:44:52.172296,TCS.NS,High Volatility,AUTO_TRADE,0.2,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",139918.5
2026-02-15T20:45:01.544798,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",143840.0
2026-02-15T20:45:04.399823,LT.NS,High Volatility,AUTO_TRADE,0.2,"LT.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:45:12.028967,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",143840.0
2026-02-15T20:45:21.089795,TCS.NS,High Volatility,AUTO_TRADE,0.24,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.247, Drawdown=-0.16.",159753.7
2026-02-15T20:45:30.279814,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",144776.1
2026-02-15T20:45:40.904336,RELIANCE.NS,High Volatility,AUTO_TRADE,0.24,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 24.0%. Volatility=0.219, Drawdown=-0.133.",145634.6
2026-02-15T20:45:50.776022,TCS.NS,Crash,AUTO_TRADE,0.0,"TCS.NS selected under Crash regime. Risk-adjusted allocation = 0.0%. Volatility=0.266, Drawdown=-0.203.",168357.8
2026-02-15T20:45:50.780624,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:46:00.044317,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",168357.8
2026-02-15T20:46:03.045920,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:46:09.527103,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",168357.8
2026-02-15T20:46:18.059033,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:46:18.513407,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",168357.8
2026-02-15T20:46:27.282652,RELIANCE.NS,High Volatility,AUTO_TRADE,0.17,"RELIANCE.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",168357.8
2026-02-15T20:46:32.196357,ITC.NS,High Volatility,AUTO_TRADE,0.2,"ITC.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:47:12.983158,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:47:23.674733,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:47:34.856284,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:47:45.865680,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:47:56.851434,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:06.348480,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:15.838953,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:25.354257,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:35.070193,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:45.829916,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:48:57.089356,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:08.025892,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:17.639300,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:27.307298,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:38.378543,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:49.415972,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:49:58.928079,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:50:08.570179,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:50:19.174945,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:50:30.016576,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:50:40.619839,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:50:51.111123,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:02.713878,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:13.867528,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:25.330021,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:37.193898,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:48.800580,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:51:58.890563,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:52:08.741345,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:52:18.631306,INFY.NS,High Volatility,AUTO_TRADE,0.17,"INFY.NS selected under High Volatility regime. Risk-adjusted allocation = 17.0%. Volatility=0.403, Drawdown=-0.19.",100000.0
2026-02-15T20:53:33.969345,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:53:50.793899,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:54:07.892537,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:54:25.379967,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:54:49.820955,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:55:15.571077,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:55:41.833985,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:56:08.803073,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:56:33.046013,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:56:50.946657,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:57:08.080830,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:57:26.800120,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:57:53.440376,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:58:13.195166,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:58:30.893761,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:58:54.102742,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:59:20.651523,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T20:59:44.855227,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:00:07.964949,TCS.NS,High Volatility,AUTO_TRADE,0.19,"TCS.NS selected under High Volatility regime. Risk-adjusted allocation = 19.0%. Volatility=0.361, Drawdown=-0.19.",100000.0
2026-02-15T21:00:35.920870,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:00:59.843356,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:01:18.830679,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:01:38.297435,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:02:00.133103,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:02:20.148519,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:03:24.214819,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:03:57.676803,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:04:20.544597,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:04:49.037327,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:05:25.182608,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
2026-02-15T21:05:50.284203,SBIN.NS,High Volatility,AUTO_TRADE,0.2,"SBIN.NS selected under High Volatility regime. Risk-adjusted allocation = 20.0%. Volatility=0.374, Drawdown=-0.045.",100000.0
